lon	lat	type	loctype	address	north	south	east	west	postal_code	country	administrative_area_level_2	administrative_area_level_1	locality	street	streetNo	point_of_interest	query
-117.1130849	32.5839444	locality	approximate	imperial beach, ca, usa	32.5915024	32.5342272	-117.099577	-117.1332368	NA	united states	san diego county	california	imperial beach	NA	NA	NA	Imperial+Beach,CA
-78.528062	35.5523807	locality	approximate	willow springs, nc 27520, usa	35.5614582	35.5433022	-78.5120546	-78.5440694	27520	united states	johnston county	north carolina	willow springs	NA	NA	NA	Willow+Springs,NC
-83.814926	39.3239508	locality	approximate	martinsville, oh 45146, usa	39.327069	39.318499	-83.800224	-83.818939	45146	united states	clinton county	ohio	martinsville	NA	NA	NA	Martinsville,OH
-118.3286614	34.0928092	sublocality_level_1	approximate	hollywood, los angeles, ca, usa	34.111236	34.0762656	-118.2840872	-118.368869	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Hollywood+,CA
-121.807976	36.2704212	locality	approximate	big sur, ca 93920, usa	36.2800268	36.2588306	-121.7888944	-121.8194688	93920	united states	monterey county	california	big sur	NA	NA	NA	Big+Sur,CA
-76.4724547	40.7934196	locality	approximate	kulpmont, pa, usa	40.801462	40.788855	-76.4556659	-76.4881269	NA	united states	northumberland county	pennsylvania	kulpmont	NA	NA	NA	Kulpmont,PA
-76.4171585	43.3228462	locality	approximate	fulton, ny 13069, usa	43.3387078	43.299168	-76.3903819	-76.4414882	13069	united states	oswego county	new york	fulton	NA	NA	NA	Fulton,NY
-75.9179738	42.0986867	locality	approximate	binghamton, ny, usa	42.131775	42.0718619	-75.8570229	-75.9501499	NA	united states	broome county	new york	binghamton	NA	NA	NA	Binghamton,NY
-88.0842642	43.9499924	locality	approximate	new holstein, wi, usa	43.9643009	43.9361209	-88.0709359	-88.1228029	NA	united states	calumet county	wisconsin	new holstein	NA	NA	NA	New+Holstein,WI
113.6293916	22.6702311	natural_feature	approximate	zhujiang river, nansha, guangzhou, china	22.7191242	22.6241394	113.6661439	113.5769097	NA	china	NA	NA	guangzhou	NA	NA	NA	Zhujiang+,
-84.0371659	41.8975471	locality	approximate	adrian, mi 49221, usa	41.9254398	41.874877	-84.009851	-84.089184	49221	united states	lenawee county	michigan	adrian	NA	NA	NA	Adrian,MI
-79.8660914	43.2500208	locality	approximate	hamilton, on, canada	43.4710569	43.0505639	-79.6221594	-80.2487071	NA	canada	hamilton division	ontario	hamilton	NA	NA	NA	Hamilton+,ON
-74.74655	41.8012001	locality	approximate	liberty, ny, usa	41.812996	41.7741561	-74.7110929	-74.769819	NA	united states	sullivan county	new york	liberty	NA	NA	NA	Liberty,NY
-74.2911154	40.3359924	sublocality_level_1	approximate	morganville, marlboro township, nj, usa	40.366807	40.3151889	-74.26086	-74.327404	NA	united states	monmouth county	new jersey	marlboro township	NA	NA	NA	Morganville,NJ
-92.7557456	44.0691307	locality	approximate	mantorville, mn, usa	44.0728711	44.0582659	-92.7385461	-92.7683969	NA	united states	dodge county	minnesota	mantorville	NA	NA	NA	Mantorville,MN
-89.3725796	38.6103264	locality	approximate	carlyle, il 62231, usa	38.645735	38.603052	-89.3431909	-89.40608	62231	united states	clinton county	illinois	carlyle	NA	NA	NA	Carlyle,IL
-96.813939	39.088346	locality	approximate	fort riley, ks, usa	39.3065091	39.0368988	-96.6823483	-96.9629717	NA	united states	riley county	kansas	fort riley	NA	NA	NA	Ft.+Riley,KS
-90.9723583	30.3058611	locality	approximate	prairieville, la, usa	30.3469639	30.2621479	-90.8266615	-91.0327948	NA	united states	ascension parish	louisiana	prairieville	NA	NA	NA	Prairieville,LA
-74.4120953	40.5187154	locality	approximate	edison, nj, usa	40.605503	40.470796	-74.316052	-74.4399981	NA	united states	middlesex county	new jersey	edison	NA	NA	NA	Edison,NJ
-73.5845597	43.2670175	locality	approximate	fort edward, ny, usa	43.2794705	43.2513764	-73.5680367	-73.6008607	NA	united states	washington county	new york	fort edward	NA	NA	NA	Fort+Edward,NY
-72.6203675	42.1070383	locality	approximate	west springfield, ma, usa	42.1629918	42.084294	-72.5886329	-72.6943359	NA	united states	hampden county	massachusetts	west springfield	NA	NA	NA	West+Springfield,MA
-75.3210467	44.727284	locality	approximate	lisbon, ny 13658, usa	44.7352108	44.7193561	-75.3050393	-75.3370541	13658	united states	st. lawrence county	new york	lisbon	NA	NA	NA	Lisbon,NY
-86.3639633	43.6086194	locality	approximate	shelby, mi 49455, usa	43.6270958	43.595551	-86.353093	-86.3783639	49455	united states	oceana county	michigan	shelby	NA	NA	NA	Shelby+Township,MI
-61.1291175	55.9168012	locality	approximate	natuashish, nl a0p, canada	56.0167185	55.8166257	-60.8729987	-61.3852363	NA	canada	division no. 10	newfoundland and labrador	natuashish	NA	NA	NA	Natuashish+,NF
-90.8529107	38.81144	locality	approximate	wentzville, mo, usa	38.866439	38.7613519	-90.7750641	-90.939199	NA	united states	st. charles county	missouri	wentzville	NA	NA	NA	Wentzville,MO
-108.7803635	35.6280758	locality	approximate	yah-ta-hey, nm 87301, usa	35.640091	35.601405	-108.7622841	-108.814549	87301	united states	mckinley county	new mexico	yah-ta-hey	NA	NA	NA	Yah-ta-hey,NM
-105.1122088	39.5758213	locality	approximate	ken caryl, co, usa	39.609777	39.5494679	-105.0826739	-105.1563171	NA	united states	jefferson county	colorado	ken caryl	NA	NA	NA	Ken+Caryl,CO
-81.243177	42.9869502	locality	approximate	london, on, canada	43.073245	42.824517	-81.1063879	-81.390852	NA	canada	middlesex county	ontario	london	NA	NA	NA	London+,ON
-83.1497751	42.6064095	locality	approximate	troy, mi, usa	42.6242079	42.5338001	-83.0868819	-83.209216	NA	united states	oakland county	michigan	troy	NA	NA	NA	Troy,MI
-121.8746789	37.6624312	locality	approximate	pleasanton, ca, usa	37.702692	37.620168	-121.7992491	-121.956157	NA	united states	alameda county	california	pleasanton	NA	NA	NA	Pleasanton,CA
-112.9319279	49.7457274	locality	approximate	coalhurst, ab t0l, canada	49.754346	49.741083	-112.9192121	-112.948149	NA	canada	division no. 2	alberta	coalhurst	NA	NA	NA	Coalhurst+,AB
-83.8240663	34.2978794	locality	approximate	gainesville, ga, usa	34.3628968	34.221172	-83.755687	-83.899588	NA	united states	hall county	georgia	gainesville	NA	NA	NA	Gainesville,GA
-70.9244368	43.6440169	neighborhood	approximate	west newfield, newfield, me, usa	43.6753669	43.595793	-70.8228308	-70.9796279	NA	united states	york county	maine	newfield	NA	NA	NA	Westnewfield,ME
-86.5819394	36.0156178	locality	approximate	la vergne, tn, usa	36.0828608	35.954599	-86.493893	-86.624428	NA	united states	rutherford county	tennessee	la vergne	NA	NA	NA	La+Vergne,TN
-97.9883477	30.4601975	locality	approximate	lago vista, tx, usa	30.503704	30.4160237	-97.9551939	-98.0342879	NA	united states	travis county	texas	lago vista	NA	NA	NA	Lago+Vista,TX
-85.8649408	37.7030646	locality	approximate	elizabethtown, ky, usa	37.7675979	37.649929	-85.8202029	-85.9476579	NA	united states	hardin county	kentucky	elizabethtown	NA	NA	NA	Elizabethtown,KY
-80.0549768	40.6266318	locality	approximate	wexford, pa, usa	40.6689719	40.5837111	-80.0144825	-80.1437409	NA	united states	allegheny county	pennsylvania	wexford	NA	NA	NA	Wexford,PA
-96.9561152	32.5884689	locality	approximate	cedar hill, tx, usa	32.6393375	32.5349188	-96.8904339	-97.021229	NA	united states	dallas county	texas	cedar hill	NA	NA	NA	Cedar+Hill,TX
-78.8233664	42.8256141	locality	approximate	lackawanna, ny, usa	42.8338709	42.8042919	-78.7927491	-78.872667	NA	united states	erie county	new york	lackawanna	NA	NA	NA	Lackawanna,NY
-84.1271568	39.3545046	locality	approximate	morrow, oh 45152, usa	39.3647488	39.333703	-84.0994429	-84.148722	45152	united states	warren county	ohio	morrow	NA	NA	NA	Morrow,OH
-76.7502467	40.152593	locality	approximate	goldsboro, pa, usa	40.1630904	40.1454773	-76.74579	-76.7595047	NA	united states	york county	pennsylvania	goldsboro	NA	NA	NA	Etters,PA
-77.6491578	37.5059814	locality	approximate	midlothian, va 23113, usa	37.5148324	37.4971294	-77.6331504	-77.6651652	23113	united states	chesterfield county	virginia	midlothian	NA	NA	NA	Midlothian,VA
-98.4842465	39.011902	administrative_area_level_1	approximate	kansas, usa	40.0045419	36.9930159	-94.588387	-102.0517688	NA	united states	NA	kansas	NA	NA	NA	NA	Earth's+Moon,KS
-122.2170661	47.4828776	locality	approximate	renton, wa, usa	47.53982	47.4232698	-122.1321419	-122.2548829	NA	united states	king county	washington	renton	NA	NA	NA	Renton+,WA
-81.5667404	28.2419575	locality	approximate	loughman, fl, usa	28.2595	28.199609	-81.539203	-81.590633	NA	united states	polk county	florida	loughman	NA	NA	NA	Loughman,FL
-81.3464998	40.3931218	locality	approximate	uhrichsville, oh, usa	40.428396	40.3798301	-81.330007	-81.3683899	NA	united states	tuscarawas county	ohio	uhrichsville	NA	NA	NA	Uhrichsville,OH
-65.1738941	45.9321216	locality	approximate	petitcodiac, nb, canada	45.9636275	45.9100746	-65.148858	-65.2034608	NA	canada	westmorland county	new brunswick	petitcodiac	NA	NA	NA	Petitcodiac+,NB
-98.0297887	42.1286177	locality	approximate	neligh, ne 68756, usa	42.1387881	42.119493	-98.0158519	-98.045788	68756	united states	antelope county	nebraska	neligh	NA	NA	NA	Neligh,NE
-75.8374174	41.3117471	locality	approximate	wyoming, pa, usa	41.31758	41.2943799	-75.8221389	-75.86104	NA	united states	luzerne county	pennsylvania	wyoming	NA	NA	NA	Wyoming,PA
-73.064036	41.2306979	locality	approximate	milford, ct, usa	41.276596	41.1721987	-72.9865766	-73.1224529	NA	united states	new haven county	connecticut	milford	NA	NA	NA	Milford,CT
-97.3208492	32.5420821	locality	approximate	burleson, tx, usa	32.5718239	32.458641	-97.2631799	-97.427696	NA	united states	johnson county	texas	burleson	NA	NA	NA	Burleson,TX
-93.1032569	41.9413772	locality	approximate	melbourne, ia 50162, usa	41.949748	41.9353719	-93.096313	-93.1094469	50162	united states	marshall county	iowa	melbourne	NA	NA	NA	Melbourne,IA
-82.1615179	30.2757837	locality	approximate	glen saint mary, fl 32040, usa	30.2804919	30.269754	-82.1543039	-82.167082	32040	united states	baker county	florida	glen saint mary	NA	NA	NA	Glen+St.+Mary,FL
-117.476891	47.9543375	locality	approximate	deer park, wa 99006, usa	47.988731	47.9397759	-117.3914241	-117.488033	99006	united states	spokane county	washington	deer park	NA	NA	NA	Deer+Park,WA
-81.7245739	41.3136644	locality	approximate	north royalton, oh, usa	41.3509419	41.2764499	-81.7044719	-81.785339	NA	united states	cuyahoga county	ohio	north royalton	NA	NA	NA	North+Royalton,OH
-119.1522344	46.5940274	locality	approximate	basin city, wa, usa	46.606134	46.5765198	-119.133967	-119.1766481	NA	united states	franklin county	washington	basin city	NA	NA	NA	Basin+City+,WA
-76.7983067	39.2673283	locality	approximate	ellicott city, md, usa	39.3240909	39.214805	-76.76383	-76.89448	NA	united states	howard county	maryland	ellicott city	NA	NA	NA	Ellicott+City,MD
-82.8123646	39.8466556	locality	approximate	canal winchester, oh, usa	39.869521	39.817532	-82.76636	-82.848219	NA	united states	franklin county	ohio	canal winchester	NA	NA	NA	Canal+Winchester,OH
-88.0670118	41.8775293	locality	approximate	glen ellyn, il, usa	41.8990589	41.832788	-88.0269859	-88.0897858	NA	united states	dupage county	illinois	glen ellyn	NA	NA	NA	Glen+Ellyn,IL
-74.9226665	40.1745538	locality	approximate	langhorne, pa, usa	40.1856569	40.1707109	-74.912525	-74.9286091	NA	united states	bucks county	pennsylvania	langhorne	NA	NA	NA	Langhorne,PA
-93.3563405	45.0941315	locality	approximate	brooklyn park, mn, usa	45.1520559	45.065582	-93.278327	-93.4023059	NA	united states	hennepin county	minnesota	brooklyn park	NA	NA	NA	Brooklyn+park,MN
-74.2587527	39.695397	neighborhood	approximate	manahawkin, stafford township, nj 08050, usa	39.7079131	39.6731119	-74.2208579	-74.2751969	08050	united states	ocean county	new jersey	stafford township	NA	NA	NA	Manahawkin+,NJ
-113.3691675	42.3063021	locality	approximate	malta, id 83342, usa	42.3176349	42.2971651	-113.3594619	-113.379384	83342	united states	cassia county	idaho	malta	NA	NA	NA	Malta,ID
-83.0054423	36.407317	locality	approximate	rogersville, tn 37857, usa	36.4645279	36.383131	-82.927588	-83.0451031	37857	united states	hawkins county	tennessee	rogersville	NA	NA	NA	Rogersville,TN
-76.534678	38.6862299	locality	approximate	chesapeake beach, md, usa	38.702942	38.66813	-76.5302318	-76.565202	NA	united states	calvert county	maryland	chesapeake beach	NA	NA	NA	Chesapeake+Beach,MD
-75.5394136	35.2688839	locality	approximate	buxton, nc, usa	35.273269	35.247309	-75.5175539	-75.5647046	NA	united states	dare county	north carolina	buxton	NA	NA	NA	Buxton,NC
-75.6240619	35.9573922	locality	approximate	nags head, nc, usa	35.9949459	35.846021	-75.562764	-75.6701981	NA	united states	dare county	north carolina	nags head	NA	NA	NA	Nags+Head,NC
-75.6240619	35.9573922	locality	approximate	nags head, nc, usa	35.9949459	35.846021	-75.562764	-75.6701981	NA	united states	dare county	north carolina	nags head	NA	NA	NA	Nag's+Head,NC
-114.7594946	42.5990714	locality	approximate	buhl, id 83316, usa	42.6117969	42.5844788	-114.7448349	-114.7758079	83316	united states	twin falls county	idaho	buhl	NA	NA	NA	Buhl,ID
-78.5919709	42.9767255	locality	approximate	clarence, ny 14031, usa	42.9848885	42.9685614	-78.5759635	-78.6079783	14031	united states	erie county	new york	clarence	NA	NA	NA	Clarence,NY
-114.7131081	42.9387917	locality	approximate	gooding, id 83330, usa	42.9494849	42.919782	-114.698062	-114.727635	83330	united states	gooding county	idaho	gooding	NA	NA	NA	Gooding,ID
-88.2420315	42.3800209	locality	approximate	johnsburg, il, usa	42.4160739	42.3650389	-88.2057443	-88.305888	NA	united states	mchenry county	illinois	johnsburg	NA	NA	NA	Johnsburg,IL
-83.9532571	42.0574753	administrative_area_level_3	approximate	clinton township, mi, usa	42.0804071	42.034721	-83.887792	-84.008337	NA	united states	lenawee county	michigan	NA	NA	NA	NA	Clinton+Township,MI
-104.7091322	40.4233142	locality	approximate	greeley, co, usa	40.4812181	40.3774919	-104.6191429	-104.907386	NA	united states	weld county	colorado	greeley	NA	NA	NA	Greeley,CO
-81.1873005	35.262082	locality	approximate	gastonia, nc, usa	35.3120259	35.161407	-81.0829848	-81.3212899	NA	united states	gaston county	north carolina	gastonia	NA	NA	NA	Gastonia,NC
-76.093272	40.5984249	locality	approximate	auburn, pa 17922, usa	40.6080912	40.58378	-76.075277	-76.1214739	17922	united states	schuylkill county	pennsylvania	auburn	NA	NA	NA	Auburn,PA
-82.4734787	36.2942722	locality	approximate	jonesborough, tn, usa	36.315598	36.2739319	-82.440488	-82.5070889	NA	united states	washington county	tennessee	jonesborough	NA	NA	NA	Jonesborough,TN
-83.2417994	42.1389839	locality	approximate	woodhaven, mi, usa	42.155266	42.10922	-83.215514	-83.265507	NA	united states	wayne county	michigan	woodhaven	NA	NA	NA	Woodhaven,MI
-113.7639048	42.5585201	locality	approximate	heyburn, id, usa	42.5759289	42.536179	-113.7251131	-113.793488	NA	united states	minidoka county	idaho	heyburn	NA	NA	NA	Heyburn,ID
-77.9110321	34.0374208	natural_feature	approximate	pleasure island, north carolina, usa	34.0788528	33.9212875	-77.874595	-77.9449029	NA	united states	NA	north carolina	NA	NA	NA	NA	Pleasure+Island,NC
-73.2462273	40.7812093	locality	approximate	brentwood, ny, usa	40.8071239	40.7548436	-73.209223	-73.295676	NA	united states	suffolk county	new york	brentwood	NA	NA	NA	Brentwood,NY
-72.5215009	41.7759301	locality	approximate	manchester, ct, usa	41.820298	41.7337989	-72.463793	-72.5835331	NA	united states	hartford county	connecticut	manchester	NA	NA	NA	Manchester,CT
-111.0937311	39.3209801	administrative_area_level_1	approximate	utah, usa	42.001618	36.9979031	-109.0410581	-114.0529979	NA	united states	NA	utah	NA	NA	NA	NA	Minot,UT
-107.3250155	39.7672653	natural_feature	approximate	heart lake, colorado 81637, usa	39.7744275	39.761752	-107.3189703	-107.3364768	81637	united states	garfield county	colorado	NA	NA	NA	NA	Heart+Lake+,CO
-103.8593698	44.4908172	locality	approximate	spearfish, sd, usa	44.517497	44.452816	-103.714127	-103.8902051	NA	united states	lawrence county	south dakota	spearfish	NA	NA	NA	Spearfish,SD
-82.4070986	39.5400672	locality	approximate	logan, oh 43138, usa	39.560862	39.5104579	-82.3605401	-82.461557	43138	united states	hocking county	ohio	logan	NA	NA	NA	Logan,OH
-77.8935966	34.0351726	locality	approximate	carolina beach, nc, usa	34.0625429	34.0137209	-77.8800095	-77.909762	NA	united states	new hanover county	north carolina	carolina beach	NA	NA	NA	Carolina+Beach,NC
-92.2371208	47.5299252	locality	approximate	aurora, mn, usa	47.5459588	47.5168819	-92.2178349	-92.2621609	NA	united states	st. louis county	minnesota	aurora	NA	NA	NA	Aurora,MN
-76.7791365	39.0067768	locality	approximate	bowie, md, usa	39.012597	38.889876	-76.6931879	-76.800051	NA	united states	prince george's county	maryland	bowie	NA	NA	NA	Bowie,MD
-74.9810019	40.1392766	sublocality_level_1	approximate	trevose, feasterville-trevose, pa 19053, usa	40.1478061	40.130746	-74.9649945	-74.9970093	19053	united states	bucks county	pennsylvania	feasterville-trevose	NA	NA	NA	Trevose,PA
-82.0389743	28.865264	locality	approximate	wildwood, fl, usa	28.948191	28.726573	-81.953604	-82.0642879	NA	united states	sumter county	florida	wildwood	NA	NA	NA	Wildwood,FL
-75.4279748	38.9126129	locality	approximate	milford, de, usa	38.9426479	38.8759459	-75.3870461	-75.4695649	NA	united states	sussex county	delaware	milford	NA	NA	NA	Milford,DE
-80.3381135	35.5212509	locality	approximate	gold hill, nc 28071, usa	35.5303319	35.5121689	-80.3221061	-80.3541209	28071	united states	rowan county	north carolina	gold hill	NA	NA	NA	Gold+Hill,NC
32.4297369	34.7720133	locality	approximate	paphos, cyprus	34.8011783	34.7441863	32.4666024	32.3997213	NA	cyprus	NA	paphos	paphos	NA	NA	NA	Paphos+,
-74.4734855	40.336497	sublocality_level_1	approximate	rossmoor, monroe township, nj, usa	40.345431	40.3241061	-74.462741	-74.4840999	NA	united states	middlesex county	new jersey	monroe township	NA	NA	NA	Rossmoor,NJ
-72.8147184	43.1927116	neighborhood	approximate	south londonderry, londonderry, vt, usa	43.1974151	43.1843747	-72.8052797	-72.821765	NA	united states	windham county	vermont	londonderry	NA	NA	NA	South+Londonderry,VT
-74.5596879	39.4928235	locality	approximate	galloway, nj, usa	39.5739489	39.4016242	-74.3089408	-74.6728569	NA	united states	atlantic county	new jersey	galloway	NA	NA	NA	Galloway,NJ
-71.0119948	42.4084302	locality	approximate	revere, ma, usa	42.4500959	42.3886388	-70.9601172	-71.033051	NA	united states	suffolk county	massachusetts	revere	NA	NA	NA	Revere,MA
-73.6440058	43.3095164	locality	approximate	glens falls, ny, usa	43.326834	43.2903282	-73.6198137	-73.6729801	NA	united states	warren county	new york	glens falls	NA	NA	NA	Glens+Falls,NY
-82.4065901	42.974536	locality	approximate	sarnia, on, canada	43.038348	42.91219	-82.2300309	-82.460007	NA	canada	lambton county	ontario	sarnia	NA	NA	NA	Sarnia+,ON
-84.5538165	33.3023411	locality	approximate	senoia, ga, usa	33.3419868	33.2871321	-84.5329708	-84.5757089	NA	united states	coweta county	georgia	senoia	NA	NA	NA	Senoia,GA
-76.2621697	40.6906451	locality	approximate	minersville, pa, usa	40.698484	40.6834459	-76.2450268	-76.2710539	NA	united states	schuylkill county	pennsylvania	minersville	NA	NA	NA	Minersville,PA
-109.8983353	31.9613843	route	geometric_center	north desert road, cochise, az 85606, usa	32.0212784	31.9015737	-109.892114	-109.8985313	85606	united states	cochise county	arizona	cochise	north desert road	NA	NA	Southwest+desert,AZ
-107.6645057	37.811941	locality	approximate	silverton, co 81433, usa	37.819348	37.800546	-107.650379	-107.677016	81433	united states	san juan county	colorado	silverton	NA	NA	NA	Silverton,CO
-79.9748103	32.8546197	locality	approximate	north charleston, sc, usa	32.999724	32.826744	-79.9336028	-80.2497579	NA	united states	charleston county	south carolina	north charleston	NA	NA	NA	North+Charleston,SC
-77.6305293	34.3651685	locality	approximate	topsail beach, nc, usa	34.3967652	34.347588	-77.5930201	-77.6715131	NA	united states	pender county	north carolina	topsail beach	NA	NA	NA	Topsail,NC
-85.3500727	45.1072257	locality	approximate	eastport, mi 49622, usa	45.1151003	45.09935	-85.3340653	-85.3660801	49622	united states	antrim county	michigan	eastport	NA	NA	NA	Eastport,MI
-96.6658622	41.6666663	locality	approximate	scribner, ne 68057, usa	41.67024	41.6600619	-96.6558039	-96.674736	68057	united states	dodge county	nebraska	scribner	NA	NA	NA	Scribner,NE
-88.1428798	44.8738805	locality	approximate	oconto falls, wi, usa	44.8933989	44.8575838	-88.1260439	-88.162128	NA	united states	oconto county	wisconsin	oconto falls	NA	NA	NA	Oconto+Falls,WI
-81.8418006	41.2381096	locality	approximate	brunswick, oh, usa	41.2764499	41.216194	-81.784928	-81.8606729	NA	united states	medina county	ohio	brunswick	NA	NA	NA	Brunswick,OH
-76.7083033	40.2653681	locality	approximate	hummelstown, pa 17036, usa	40.273889	40.25799	-76.6945911	-76.730939	17036	united states	dauphin county	pennsylvania	hummelstown	NA	NA	NA	Hummelstown,PA
-83.8579053	43.1745034	locality	approximate	montrose township, mi, usa	43.22121	43.132782	-83.8137829	-83.9320708	NA	united states	genesee county	michigan	montrose township	NA	NA	NA	Montrose,MI
-83.7816075	42.1667072	locality	approximate	saline, mi, usa	42.1995859	42.1534509	-83.753225	-83.80274	NA	united states	washtenaw county	michigan	saline	NA	NA	NA	Saline,MI
-90.1740169	42.0711347	locality	approximate	sabula, ia, usa	42.0761289	42.0546521	-90.1655261	-90.188866	NA	united states	jackson county	iowa	sabula	NA	NA	NA	Sabula,IA
-74.2907041	41.0053753	locality	approximate	pompton lakes, nj, usa	41.025173	40.9788	-74.2668765	-74.302993	NA	united states	passaic county	new jersey	pompton lakes	NA	NA	NA	Pompton+Lakes,NJ
-90.48344	41.56085	locality	approximate	bettendorf, ia, usa	41.612255	41.5180329	-90.4245229	-90.533035	NA	united states	scott county	iowa	bettendorf	NA	NA	NA	Bettendorf,IA
-83.1765333	35.3137111	locality	approximate	cullowhee, nc, usa	35.3327619	35.289963	-83.1557249	-83.2082558	NA	united states	jackson county	north carolina	cullowhee	NA	NA	NA	Cullowhee,NC
-93.3702186	44.9597376	locality	approximate	saint louis park, mn, usa	44.978702	44.9195659	-93.3285261	-93.410629	NA	united states	hennepin county	minnesota	saint louis park	NA	NA	NA	St.+Louis+Park,MN
-81.5157535	27.6648274	administrative_area_level_1	approximate	florida, usa	32.546153	20.508621	-76.227424	-91.751105	NA	united states	NA	florida	NA	NA	NA	NA	Demands,FL
-96.0088843	35.9553737	locality	approximate	glenpool, ok, usa	35.9884489	35.8710979	-95.957841	-96.0332748	NA	united states	tulsa county	oklahoma	glenpool	NA	NA	NA	Glenpool,OK
-158.0568965	21.3353909	locality	approximate	kapolei, hi, usa	21.3659031	21.32322	-158.0482189	-158.091161	NA	united states	honolulu county	hawaii	kapolei	NA	NA	NA	Kapolei,HI
-85.6602058	30.1588129	locality	approximate	panama city, fl, usa	30.2772461	30.1340559	-85.4654039	-85.7372383	NA	united states	bay county	florida	panama city	NA	NA	NA	Panama+City,FL
18.7719522	42.4242509	church	approximate	st. paul, kotor, montenegro	42.4255998802915	42.4229019197085	18.7733011802915	18.7706032197085	NA	montenegro	NA	kotor	kotor	NA	NA	st. paul	Saint+Paul,ME
-93.9993996	44.1635775	locality	approximate	mankato, mn, usa	44.2413669	44.125596	-93.9060789	-94.0488249	NA	united states	blue earth county	minnesota	mankato	NA	NA	NA	Mankato,MN
-106.4247468	35.3069845	locality	approximate	placitas, nm, usa	35.365229	35.277126	-106.3888921	-106.539524	NA	united states	sandoval county	new mexico	placitas	NA	NA	NA	Placitas,NM
-114.0726134	48.0632864	locality	approximate	bigfork, mt, usa	48.099266	48.0368129	-114.0289481	-114.128108	NA	united states	flathead county	montana	bigfork	NA	NA	NA	Bigfork,MT
-96.0066353	32.3070902	locality	approximate	eustace, tx 75124, usa	32.3317819	32.284981	-95.9839381	-96.042497	75124	united states	henderson county	texas	eustace	NA	NA	NA	Eustace,TX
-117.2511466	33.3764196	locality	approximate	fallbrook, ca 92028, usa	33.4139101	33.318712	-117.168323	-117.2616711	92028	united states	san diego county	california	fallbrook	NA	NA	NA	Fallbrook,CA
-79.8392158	40.5011794	locality	approximate	penn hills, pa, usa	40.518167	40.4359679	-79.7776689	-79.890046	NA	united states	allegheny county	pennsylvania	penn hills	NA	NA	NA	Penn+Hills,PA
174.8406006	-41.1338998	locality	approximate	porirua, new zealand	-41.0038608	-41.164136	174.9955423	174.7702617	NA	new zealand	porirua city	wellington	porirua	NA	NA	NA	Porirua+,
-75.5993692	38.3606736	locality	approximate	salisbury, md, usa	38.427743	38.3271329	-75.5373061	-75.6428119	NA	united states	wicomico county	maryland	salisbury	NA	NA	NA	Salisbury,MD
-88.3334274	42.8666803	locality	approximate	mukwonago, wi, usa	42.886018	42.818258	-88.2941549	-88.3652111	NA	united states	waukesha county	wisconsin	mukwonago	NA	NA	NA	Mukwonago,WI
-88.8442674	42.2639098	locality	approximate	belvidere, il, usa	42.281161	42.2324849	-88.802218	-88.934795	NA	united states	boone county	illinois	belvidere	NA	NA	NA	Belvidere,IL
-84.3621634	39.440336	locality	approximate	monroe, oh, usa	39.478219	39.40969	-84.2923681	-84.436405	NA	united states	butler county	ohio	monroe	NA	NA	NA	Monroe,OH
-71.3739272	42.8651298	locality	approximate	londonderry, nh, usa	42.947185	42.798988	-71.331059	-71.4513099	NA	united states	rockingham county	new hampshire	londonderry	NA	NA	NA	Londonderry,NH
-101.7203993	41.1282178	locality	approximate	ogallala, ne 69153, usa	41.163742	41.105409	-101.69366	-101.7510061	69153	united states	keith county	nebraska	ogallala	NA	NA	NA	Ogallala,NE
-94.3821724	38.9108408	locality	approximate	lee's summit, mo, usa	39.0267149	38.824396	-94.3038089	-94.4716769	NA	united states	jackson county	missouri	lee's summit	NA	NA	NA	Lee's+Summit,MO
-81.8671012	43.2201531	locality	approximate	lambton shores, on, canada	43.3184877	43.0660039	-81.7429541	-82.0873016	NA	canada	lambton county	ontario	lambton shores	NA	NA	NA	Lambton+Shores+,ON
-76.2177046	43.106456	locality	approximate	liverpool, ny, usa	43.1147331	43.0963796	-76.198718	-76.2228343	NA	united states	onondaga county	new york	liverpool	NA	NA	NA	Liverpool+,NY
-70.2133591	41.7088078	neighborhood	approximate	yarmouth port, yarmouth, ma, usa	41.729102	41.687258	-70.178823	-70.263905	NA	united states	barnstable county	massachusetts	yarmouth	NA	NA	NA	Yarmouth+Port,MA
-60.368094	46.709488	locality	approximate	ingonish, ns b0c, canada	46.7171385	46.7018364	-60.3520866	-60.3841014	NA	canada	victoria county	nova scotia	ingonish	NA	NA	NA	Ingonish+,NS
-123.4834945	47.0031512	locality	approximate	satsop, wa, usa	47.054813	46.9966639	-123.444708	-123.501931	NA	united states	grays harbor county	washington	satsop	NA	NA	NA	Satsop,WA
-122.7471191	48.993723	locality	approximate	blaine, wa, usa	49.0021395	48.9509928	-122.655977	-122.8003134	NA	united states	whatcom county	washington	blaine	NA	NA	NA	Blaine,WA
-91.8992837	30.2735323	locality	approximate	breaux bridge, la 70517, usa	30.3108959	30.256583	-91.8685869	-91.9360839	70517	united states	st. martin parish	louisiana	breaux bridge	NA	NA	NA	Breaux+Bridge,LA
-87.9806265	42.0883603	locality	approximate	arlington heights, il, usa	42.153935	42.0182477	-87.9405007	-88.026543	NA	united states	cook county	illinois	arlington heights	NA	NA	NA	Arlington+Heights,IL
