lon	lat	type	loctype	address	north	south	east	west	postal_code	country	administrative_area_level_2	administrative_area_level_1	locality	street	streetNo	point_of_interest	query
-76.7229913	39.1900184	locality	approximate	hanover, md 21076, usa	39.1986659	39.1813698	-76.7069839	-76.7389987	21076	united states	howard county	maryland	hanover	NA	NA	NA	Hanover+MD
-75.8040852	40.2645371	locality	approximate	birdsboro, pa, usa	40.271052	40.251947	-75.7966169	-75.827224	NA	united states	berks county	pennsylvania	birdsboro	NA	NA	NA	Birdsboro+PA
-119.2838443	50.7001034	locality	approximate	salmon arm, bc, canada	50.766065	50.633943	-119.178154	-119.387889	NA	canada	columbia-shuswap	british columbia	salmon arm	NA	NA	NA	Salmon+Arm+BC
-119.7657332	38.9540739	locality	approximate	minden, nv, usa	38.9760068	38.9373769	-119.74275	-119.799222	NA	united states	douglas county	nevada	minden	NA	NA	NA	Minden+NV
-81.7948103	26.1420358	locality	approximate	naples, fl, usa	26.211242	26.078971	-81.766661	-81.8169973	NA	united states	collier county	florida	naples	NA	NA	NA	Naples+FL
error	error	NA	NA	NA	error	error	error	error	error	error	error	error	error	error	error	error	error
-74.8359987	40.6417683	locality	approximate	lebanon, nj 08833, usa	40.6499029	40.6349049	-74.8212169	-74.848013	08833	united states	hunterdon county	new jersey	lebanon	NA	NA	NA	Lebanon+NJ
-117.3643495	46.8801654	locality	approximate	colfax, wa, usa	46.908273	46.867263	-117.3381981	-117.3829238	NA	united states	whitman county	washington	colfax	NA	NA	NA	Colfax+WA
10.3279036	44.801485	locality	approximate	parma pr, italy	44.8395029	44.7554041	10.3842979	10.2727904	NA	italy	parma	emilia-romagna	parma	NA	NA	NA	Parma++NS
-71.1776114	42.3956405	locality	approximate	belmont, ma, usa	42.415492	42.3751719	-71.1523561	-71.210899	NA	united states	middlesex county	massachusetts	belmont	NA	NA	NA	Belmont+MA
-72.9253805	40.9525987	locality	approximate	rocky point, ny, usa	40.9662208	40.9049122	-72.9029048	-72.966528	NA	united states	suffolk county	new york	rocky point	NA	NA	NA	Rocky+Point+NY
-74.1502007	40.5795317	sublocality_level_1	approximate	staten island, ny, usa	40.6518121	40.4773991	-74.0345471	-74.2590899	NA	united states	richmond county	new york	new york	NA	NA	NA	Staten+Island++NY
-81.6853534	28.8527675	locality	approximate	eustis, fl, usa	28.8916101	28.8200651	-81.6313711	-81.729582	NA	united states	lake county	florida	eustis	NA	NA	NA	Eustis+FL
-91.1493107	45.1671881	locality	approximate	cornell, wi 54732, usa	45.177628	45.14826	-91.1312099	-91.1730889	54732	united states	chippewa county	wisconsin	cornell	NA	NA	NA	Cornell+WI
-85.7584557	38.2526647	locality	approximate	louisville, ky, usa	38.38051	37.9971	-85.4051	-85.948441	NA	united states	jefferson county	kentucky	louisville	NA	NA	NA	Louisville++KY
-87.924248	42.8077958	locality	approximate	caledonia, wi, usa	42.843547	42.755263	-87.7656215	-87.954149	NA	united states	racine county	wisconsin	caledonia	NA	NA	NA	Caledonia+WI
-77.4155203	35.4726626	locality	approximate	ayden, nc, usa	35.492745	35.4278171	-77.3866851	-77.4567139	NA	united states	pitt county	north carolina	ayden	NA	NA	NA	Ayden+NC
-96.391118	35.8306334	locality	approximate	bristow, ok 74010, usa	35.8573279	35.8136199	-96.3692168	-96.4143109	74010	united states	creek county	oklahoma	bristow	NA	NA	NA	Bristow+OK
-105.960265	32.8995325	locality	approximate	alamogordo, nm 88310, usa	32.947558	32.8187419	-105.9176909	-106.016858	88310	united states	otero county	new mexico	alamogordo	NA	NA	NA	Alamogordo+NM
-75.0518583	39.7728846	sublocality_level_1	approximate	turnersville, washington township, nj, usa	39.77822	39.7554698	-75.0474791	-75.081106	NA	united states	gloucester county	new jersey	washington township	NA	NA	NA	Turnersville+NJ
-93.5685464	38.9833489	locality	approximate	concordia, mo 64020, usa	39.0037539	38.9686279	-93.5511199	-93.580175	64020	united states	lafayette county	missouri	concordia	NA	NA	NA	Concordia+MO
64.33717	12.2501506	natural_feature	approximate	arabian sea	25.4678326	-0.6605925	74.1233075	51.0766735	NA	NA	NA	NA	NA	NA	NA	NA	Arabian+Sea++
-86.482172	30.5168639	locality	approximate	niceville, fl, usa	30.560463	30.4844231	-86.4346409	-86.5234321	NA	united states	okaloosa county	florida	niceville	NA	NA	NA	Niceville+FL
-90.0348139	34.9553719	locality	approximate	horn lake, ms, usa	34.9773299	34.918636	-89.9973679	-90.09656	NA	united states	desoto county	mississippi	horn lake	NA	NA	NA	Horn+Lake+MS
-72.3106065	43.6446508	sublocality_level_1	approximate	west lebanon, lebanon, nh, usa	43.662551	43.596797	-72.280978	-72.334903	NA	united states	grafton county	new hampshire	lebanon	NA	NA	NA	West+Lebanon+NH
-85.277472	40.5539337	locality	approximate	montpelier, in 47359, usa	40.559863	40.5417939	-85.2718639	-85.301968	47359	united states	blackford county	indiana	montpelier	NA	NA	NA	Montpelier+IN
-90.1009108	30.4754702	locality	approximate	covington, la, usa	30.506803	30.439798	-90.0785169	-90.1708279	NA	united states	st. tammany parish	louisiana	covington	NA	NA	NA	Covington+LA
-92.637927	32.5232053	locality	approximate	ruston, la 71270, usa	32.5771219	32.4800659	-92.569131	-92.686757	71270	united states	lincoln parish	louisiana	ruston	NA	NA	NA	Ruston+LA
-70.2411312	41.6501114	neighborhood	approximate	west yarmouth, yarmouth, ma, usa	41.682364	41.6074459	-70.2198411	-70.275439	NA	united states	barnstable county	massachusetts	yarmouth	NA	NA	NA	West+Yarmouth+MA
138.5999594	-34.9286212	colloquial_area	approximate	adelaide sa, australia	-34.5078718	-35.4640587	139.0435642	138.3603457	NA	australia	NA	south australia	NA	NA	NA	NA	Adelaide++SA
152.9558068	-27.5961252	locality	approximate	richlands qld 4077, australia	-27.573607	-27.603764	152.9676069	152.9371341	4077	australia	NA	queensland	richlands	NA	NA	NA	Richlands+NE
-74.9793378	40.7584326	locality	approximate	washington, nj 07882, usa	40.768524	40.7446541	-74.962106	-74.9993811	07882	united states	warren county	new jersey	washington	NA	NA	NA	Washington+NJ
-80.845666	32.0002152	locality	approximate	tybee island, ga, usa	32.026676	31.9870661	-80.8407551	-80.883972	NA	united states	chatham county	georgia	tybee island	NA	NA	NA	Tybee+Island+GA
-82.8108366	39.9950519	locality	approximate	blacklick, oh 43004, usa	39.9971725	39.9911039	-82.8083063	-82.8165833	43004	united states	franklin county	ohio	blacklick	NA	NA	NA	Blacklick+OH
-95.4318847	29.16941	locality	approximate	angleton, tx, usa	29.2054891	29.087186	-95.3932751	-95.45998	NA	united states	brazoria county	texas	angleton	NA	NA	NA	Angleton+TX
-122.6067583	45.3573429	locality	approximate	oregon city, or, usa	45.380711	45.3113839	-122.5519709	-122.6400561	NA	united states	clackamas county	oregon	oregon city	NA	NA	NA	Oregon+City+OR
-113.7521564	33.7444747	locality	approximate	vicksburg, az 85348, usa	33.7537523	33.7351961	-113.736149	-113.7681638	85348	united states	la paz county	arizona	vicksburg	NA	NA	NA	Vicksburg++AZ
-80.6570304	35.1735404	locality	approximate	mint hill, nc, usa	35.224089	35.130218	-80.5918021	-80.7131758	NA	united states	mecklenburg county	north carolina	mint hill	NA	NA	NA	Mint+Hill+NC
-122.2808356	40.3857087	locality	approximate	cottonwood, ca 96022, usa	40.4061801	40.3770367	-122.2687709	-122.307251	96022	united states	shasta county	california	cottonwood	NA	NA	NA	Cottonwood+CA
-95.555513	33.6609389	locality	approximate	paris, tx, usa	33.7383781	33.6118529	-95.435455	-95.6279279	NA	united states	lamar county	texas	paris	NA	NA	NA	Paris+TX
-122.9848108	44.3934571	locality	approximate	brownsville, or 97327, usa	44.4051891	44.380375	-122.966603	-122.998707	97327	united states	linn county	oregon	brownsville	NA	NA	NA	Brownsville+OR
-92.6493595	41.2916728	locality	approximate	oskaloosa, ia, usa	41.3200889	41.2600489	-92.5884081	-92.6790549	NA	united states	mahaska county	iowa	oskaloosa	NA	NA	NA	Oskaloosa+IA
-86.1794144	37.9292349	locality	approximate	ekron, ky, usa	37.934038	37.927456	-86.1730209	-86.1813531	NA	united states	meade county	kentucky	ekron	NA	NA	NA	Ekron+KY
80.9461592	26.8467088	administrative_area_level_1	approximate	uttar pradesh, india	30.411635	23.870839	84.6743269	77.0924369	NA	india	NA	uttar pradesh	NA	NA	NA	NA	Uttar+Pradesh++
-79.7881319	33.2015574	locality	approximate	bethera, sc 29434, usa	33.2108933	33.1922205	-79.7721245	-79.8041393	29434	united states	berkeley county	south carolina	bethera	NA	NA	NA	Bethera+SC
-118.1854042	34.1157564	neighborhood	approximate	highland park, los angeles, ca, usa	34.127424	34.100089	-118.1658039	-118.199606	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Highland+Park+CA
-102.8793222	30.8940431	locality	approximate	fort stockton, tx 79735, usa	30.910601	30.875805	-102.8437621	-102.927816	79735	united states	pecos county	texas	fort stockton	NA	NA	NA	Ft.+Stockton+TX
-81.6848188	35.7454071	locality	approximate	morganton, nc 28655, usa	35.783836	35.695958	-81.645549	-81.8005059	28655	united states	burke county	north carolina	morganton	NA	NA	NA	Morganton+NC
error	error	NA	NA	NA	error	error	error	error	error	error	error	error	error	error	error	error	error
-93.9215909	35.140093	locality	approximate	booneville, ar 72927, usa	35.1521809	35.1218081	-93.8881731	-93.948286	72927	united states	logan county	arkansas	booneville	NA	NA	NA	Boonville+AR
-119.8138027	39.5296329	locality	approximate	reno, nv, usa	39.723436	39.3924261	-119.6993449	-120.0023379	NA	united states	washoe county	nevada	reno	NA	NA	NA	Reno++NV
-81.948145	26.4520248	locality	approximate	fort myers beach, fl, usa	26.4654556	26.4018586	-81.8818679	-81.9681656	NA	united states	lee county	florida	fort myers beach	NA	NA	NA	Fort+Myers+Beach+FL
-87.9653565	42.2393323	locality	approximate	vernon hills, il, usa	42.2693861	42.20084	-87.931922	-87.9942729	NA	united states	lake county	illinois	vernon hills	NA	NA	NA	Vernon+Hills+IL
-78.680016	33.8160058	locality	approximate	north myrtle beach, sc, usa	33.860965	33.7888049	-78.601314	-78.778465	NA	united states	horry county	south carolina	north myrtle beach	NA	NA	NA	North+Myrtle+Beach+SC
-88.2762026	42.6780726	locality	approximate	burlington, wi 53105, usa	42.712488	42.64009	-88.2260419	-88.3184019	53105	united states	racine county	wisconsin	burlington	NA	NA	NA	Burlington+WI
-71.014118	42.144846	locality	approximate	holbrook, ma, usa	42.1687419	42.1185989	-70.976492	-71.035054	NA	united states	norfolk county	massachusetts	holbrook	NA	NA	NA	Holbrook+MA
-74.0696496	40.7160954	point_of_interest	approximate	world mi bo soul power, 291 communipaw avenue, jersey city, nj 07304, usa	40.7174443802915	40.7147464197085	-74.0683006197085	-74.0709985802915	07304	united states	hudson county	new jersey	jersey city	communipaw avenue	291	world mi bo soul power	Jersey+City+MI
-77.5549696	34.4954448	locality	approximate	holly ridge, nc 28445, usa	34.5051591	34.4712249	-77.5342891	-77.5718339	28445	united states	onslow county	north carolina	holly ridge	NA	NA	NA	Holly+Ridge+NC
-82.4168055	36.1451082	locality	approximate	erwin, tn 37650, usa	36.173615	36.115583	-82.3810319	-82.448002	37650	united states	unicoi county	tennessee	erwin	NA	NA	NA	Erwin+TN
-120.8291033	38.1915856	locality	approximate	valley springs, ca, usa	38.2212751	38.148125	-120.7802559	-120.850818	NA	united states	calaveras county	california	valley springs	NA	NA	NA	Valley+Springs+CA
-72.0333905	42.0751065	locality	approximate	southbridge, ma, usa	42.115086	42.026916	-71.9883051	-72.099811	NA	united states	worcester county	massachusetts	southbridge	NA	NA	NA	Southbridge+MA
-92.7568703	44.9746896	locality	approximate	hudson, wi, usa	44.988676	44.9415229	-92.690032	-92.7699789	NA	united states	st. croix county	wisconsin	hudson	NA	NA	NA	Hudson+WI
-81.5859099	27.9014133	locality	approximate	lake wales, fl, usa	27.978442	27.857753	-81.531235	-81.660673	NA	united states	polk county	florida	lake wales	NA	NA	NA	Lake+Wales+FL
80.2707184	13.0826802	locality	approximate	chennai, tamil nadu, india	13.2611661	12.8339547	80.3362063	80.0817007	NA	india	chennai	tamil nadu	chennai	NA	NA	NA	Chennai++
-89.0317765	42.5083482	locality	approximate	beloit, wi, usa	42.568611	42.495759	-88.945065	-89.080945	NA	united states	rock county	wisconsin	beloit	NA	NA	NA	Beloit+WI
-80.3972736	27.6386434	locality	approximate	vero beach, fl, usa	27.6749051	27.6154931	-80.347229	-80.446518	NA	united states	indian river county	florida	vero beach	NA	NA	NA	Vero+Beach+FL
-122.3534247	45.5826188	locality	approximate	washougal, wa, usa	45.6013279	45.5591616	-122.305609	-122.386146	NA	united states	clark county	washington	washougal	NA	NA	NA	Washougal+WA
-106.6700458	52.1332144	locality	approximate	saskatoon, sk, canada	52.209761	52.069548	-106.517579	-106.7758751	NA	canada	division no. 11	saskatchewan	saskatoon	NA	NA	NA	Saskatoon++SK
-135.33	57.0530556	locality	approximate	sitka, ak, usa	58.0013869	56.1608849	-134.616319	-136.4440526	NA	united states	sitka	alaska	sitka	NA	NA	NA	Sitka+AK
-73.0451085	40.8153762	locality	approximate	holtsville, ny, usa	40.8363679	40.784886	-73.0099349	-73.081805	NA	united states	suffolk county	new york	holtsville	NA	NA	NA	Holtsville+NY
-72.1629719	41.6339868	neighborhood	approximate	north franklin, franklin, ct 06254, usa	41.6445503	41.6285263	-72.1468646	-72.1717874	06254	united states	new london county	connecticut	franklin	NA	NA	NA	North+Franklin+CT
-74.941631	39.017252	sublocality_level_1	approximate	villas, lower township, nj, usa	39.03901	38.994518	-74.9124071	-74.9567929	NA	united states	cape may county	new jersey	lower township	NA	NA	NA	Villas+NJ
-85.532775	42.1200456	locality	approximate	vicksburg, mi 49097, usa	42.150844	42.1105278	-85.5141831	-85.559882	49097	united states	kalamazoo county	michigan	vicksburg	NA	NA	NA	Vicksburg+MI
-73.1479068	44.5439375	locality	approximate	colchester, vt, usa	44.614145	44.486959	-73.0973269	-73.3241116	NA	united states	chittenden county	vermont	colchester	NA	NA	NA	Colchester+VT
-72.3845301	41.2960159	locality	approximate	old saybrook, ct, usa	41.3423979	41.2607187	-72.3343226	-72.4328501	NA	united states	middlesex county	connecticut	old saybrook	NA	NA	NA	Old+Saybrook+CT
-83.8888647	43.5944677	locality	approximate	bay city, mi, usa	43.623829	43.538667	-83.850908	-83.916162	NA	united states	bay county	michigan	bay city	NA	NA	NA	Bay+City+MI
-149.5680499	61.3293186	neighborhood	approximate	eagle river, anchorage, ak 99577, usa	61.3508095	61.2810169	-149.3801282	-149.6148098	99577	united states	anchorage	alaska	anchorage	NA	NA	NA	Eagle+River+AK
-78.6903098	43.1706128	locality	approximate	lockport, ny 14094, usa	43.193956	43.143757	-78.6625531	-78.7424549	14094	united states	niagara county	new york	lockport	NA	NA	NA	Lockport+NY
-149.4394444	61.5813889	locality	approximate	wasilla, ak 99654, usa	61.606601	61.5529349	-149.353644	-149.5646979	99654	united states	matanuska-susitna	alaska	wasilla	NA	NA	NA	Wasilla+AK
-122.6123141	45.3656761	locality	approximate	west linn, or, usa	45.400272	45.3371419	-122.60279	-122.677414	NA	united states	clackamas county	oregon	west linn	NA	NA	NA	West+Linn+OR
-92.905484	44.5069113	locality	approximate	cannon falls, mn 55009, usa	44.5433861	44.4808859	-92.8737269	-92.9209609	55009	united states	goodhue county	minnesota	cannon falls	NA	NA	NA	Cannon+Falls+MN
-110.9937019	31.8542511	locality	approximate	green valley, az, usa	31.899659	31.801913	-110.9722021	-111.0932989	NA	united states	pima county	arizona	green valley	NA	NA	NA	Green+Valley+AZ
-80.1098123	32.9857275	locality	approximate	ladson, sc, usa	33.047418	32.964745	-80.081479	-80.1397169	NA	united states	charleston county	south carolina	ladson	NA	NA	NA	Ladson+SC
-75.363056	39.890833	neighborhood	approximate	wallingford, nether providence township, pa 19086, usa	39.8996933	39.8864394	-75.3584881	-75.3704397	19086	united states	delaware county	pennsylvania	nether providence township	NA	NA	NA	Wallingford+PA
-85.3230221	36.3833961	locality	approximate	livingston, tn 38570, usa	36.4171258	36.3593259	-85.300612	-85.3592319	38570	united states	overton county	tennessee	livingston	NA	NA	NA	Livingston+TN
-74.113198	40.8814882	locality	approximate	garfield, nj, usa	40.8936639	40.861615	-74.0919129	-74.1291421	NA	united states	bergen county	new jersey	garfield	NA	NA	NA	Garfield+NJ
-122.5816606	45.2212415	locality	approximate	mulino, or, usa	45.259191	45.1826529	-122.5179439	-122.6149951	NA	united states	clackamas county	oregon	mulino	NA	NA	NA	Mulino+OR
-147.7163889	64.8377778	locality	approximate	fairbanks, ak, usa	64.8782189	64.77851	-147.5241601	-147.8138451	NA	united states	fairbanks north star	alaska	fairbanks	NA	NA	NA	Fairbanks+AK
-9.1393366	38.7222524	locality	approximate	lisbon, portugal	38.7958538	38.6913994	-9.0905718	-9.2298356	NA	portugal	NA	lisbon	lisbon	NA	NA	NA	Lisbon++
-155.0394139	19.6213287	locality	approximate	keaau, hi 96749, usa	19.63877	19.6035079	-155.024269	-155.05608	96749	united states	hawaii county	hawaii	keaau	NA	NA	NA	Keaau+HI
-117.6411717	33.550735	locality	approximate	ladera ranch, ca, usa	33.5768984	33.5246433	-117.6212617	-117.6524071	NA	united states	orange county	california	ladera ranch	NA	NA	NA	Ladera+Ranch+CA
-71.0786653	42.5750939	locality	approximate	north reading, ma, usa	42.6090329	42.5516689	-71.028228	-71.1365319	NA	united states	middlesex county	massachusetts	north reading	NA	NA	NA	North+Reading+MA
-73.179832	43.6106223	locality	approximate	castleton, vt, usa	43.68004	43.5847489	-73.0956899	-73.2432471	NA	united states	rutland county	vermont	castleton	NA	NA	NA	Castleton+VT
-86.1089301	42.7875235	locality	approximate	holland, mi, usa	42.8025668	42.7293419	-86.0470248	-86.166938	NA	united states	ottawa county	michigan	holland	NA	NA	NA	Holland+MI
-111.7256936	33.6042079	locality	approximate	fountain hills, az, usa	33.640491	33.567758	-111.69855	-111.7884931	NA	united states	maricopa county	arizona	fountain hills	NA	NA	NA	Fountain+Hills+AZ
-114.1731427	46.0215872	locality	approximate	darby, mt 59829, usa	46.032067	46.01387	-114.171812	-114.18807	59829	united states	ravalli county	montana	darby	NA	NA	NA	Darby+MT
-87.4325891	44.6088884	locality	approximate	algoma, wi 54201, usa	44.6198179	44.5884499	-87.4190019	-87.4647609	54201	united states	kewaunee county	wisconsin	algoma	NA	NA	NA	Algoma+WI
-89.7031784	44.7930232	locality	approximate	mosinee, wi 54455, usa	44.8153731	44.756054	-89.634311	-89.732417	54455	united states	marathon county	wisconsin	mosinee	NA	NA	NA	Mosinee+WI
-105.0555389	39.7744311	locality	approximate	mountain view, co 80212, usa	39.77661	39.772939	-105.053236	-105.0601881	80212	united states	jefferson county	colorado	mountain view	NA	NA	NA	Mountain+View+CO
-81.7728543	28.5494447	locality	approximate	clermont, fl, usa	28.576137	28.493478	-81.6737569	-81.7843316	NA	united states	lake county	florida	clermont	NA	NA	NA	Clermont+FL
-120.9354895	37.7360396	locality	approximate	riverbank, ca, usa	37.7422939	37.710378	-120.912998	-120.9692574	NA	united states	stanislaus county	california	riverbank	NA	NA	NA	Riverbank+CA
-76.6585074	39.4900013	neighborhood	approximate	hunt valley, cockeysville, md, usa	39.4958532	39.4742029	-76.6458191	-76.6671401	NA	united states	baltimore county	maryland	cockeysville	NA	NA	NA	Hunt+Valley+MD
-92.586828	34.5645371	locality	approximate	benton, ar, usa	34.6501849	34.534409	-92.5148201	-92.621493	NA	united states	saline county	arkansas	benton	NA	NA	NA	Benton+AR
-90.4974359	38.7881062	locality	approximate	saint charles, mo, usa	38.845103	38.7449639	-90.460517	-90.570824	NA	united states	st. charles county	missouri	saint charles	NA	NA	NA	St.+Charles+MO
-80.5628478	40.6131203	locality	approximate	chester, wv, usa	40.6246979	40.6043151	-80.546927	-80.5816579	NA	united states	hancock county	west virginia	chester	NA	NA	NA	Chester+WV
-104.8213634	38.8338816	locality	approximate	colorado springs, co, usa	39.0353389	38.7160299	-104.5988969	-104.917822	NA	united states	el paso county	colorado	colorado springs	NA	NA	NA	Colordao+Springs+CO
-73.3035656	41.4141116	locality	approximate	newtown, ct, usa	41.4714686	41.318095	-73.186198	-73.378964	NA	united states	fairfield county	connecticut	newtown	NA	NA	NA	Newtown+CT
-89.2167501	37.7272727	locality	approximate	carbondale, il, usa	37.7620069	37.679608	-89.151448	-89.274569	NA	united states	jackson county	illinois	carbondale	NA	NA	NA	Carbondale+IL
-118.451357	34.1898566	sublocality_level_1	approximate	van nuys, los angeles, ca, usa	34.220203	34.1793875	-118.4269219	-118.4751157	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Van+Nuys+CA
-80.6278364	24.9242943	locality	approximate	islamorada, fl, usa	25.0147185	24.8447598	-80.5295692	-80.7480611	NA	united states	monroe county	florida	islamorada	NA	NA	NA	Islamorada+FL
-92.9654903	45.6855144	locality	approximate	rush city, mn 55069, usa	45.7133549	45.6693569	-92.9393829	-93.001982	55069	united states	chisago county	minnesota	rush city	NA	NA	NA	Rush+City+MN
-149.1127778	61.5997222	locality	approximate	palmer, ak 99645, usa	61.6282959	61.574389	-149.070483	-149.1644798	99645	united states	matanuska-susitna	alaska	palmer	NA	NA	NA	Palmer+AK
-76.5299655	40.0256531	locality	approximate	wrightsville, pa 17368, usa	40.0308542	40.016017	-76.5156351	-76.5449028	17368	united states	york county	pennsylvania	wrightsville	NA	NA	NA	Wrightsville+PA
-69.1989341	44.0164709	locality	approximate	saint george, me, usa	44.0381509	43.8445973	-69.1093608	-69.3834649	NA	united states	knox county	maine	saint george	NA	NA	NA	St.+George+ME
-76.2834979	40.9767994	route	geometric_center	scotch valley drive, bloomsburg, pa 17815, usa	40.994703	40.962349	-76.2175309	-76.3502078	17815	united states	NA	pennsylvania	bloomsburg	scotch valley drive	NA	NA	Scotch+Valley+PA
-80.3622436	36.1527249	locality	approximate	pfafftown, nc, usa	36.1672585	36.1443499	-80.3496052	-80.3859469	NA	united states	forsyth county	north carolina	pfafftown	NA	NA	NA	Pfafftown+NC
-81.5470587	30.0820501	locality	approximate	saint johns, fl 32259, usa	30.0917047	30.0723945	-81.5310513	-81.5630661	32259	united states	st. johns county	florida	saint johns	NA	NA	NA	Saint+Johns+FL
-73.91097	41.5964825	locality	approximate	wappingers falls, ny 12590, usa	41.6090329	41.589154	-73.9008071	-73.9319491	12590	united states	dutchess county	new york	wappingers falls	NA	NA	NA	Wappingers+Falls++NY
-117.1965932	47.6569601	neighborhood	approximate	veradale, spokane valley, wa, usa	47.680691	47.6276948	-117.173285	-117.2294449	NA	united states	spokane county	washington	spokane valley	NA	NA	NA	Veradale++WA
-74.6332486	40.1755457	route	geometric_center	new jersey turnpike, new jersey, usa	40.875917	39.6784415	-73.9618472	-75.4997828	NA	united states	NA	new jersey	NA	new jersey turnpike	NA	NA	NJ+Parkway++NJ
-123.3948291	45.0992814	locality	approximate	sheridan, or 97378, usa	45.1100659	45.0821259	-123.3771801	-123.432359	97378	united states	yamhill county	oregon	sheridan	NA	NA	NA	Sheridan+OR
-118.4905252	45.8117992	locality	approximate	athena, or 97813, usa	45.8240399	45.8049809	-118.4829731	-118.506528	97813	united states	umatilla county	oregon	athena	NA	NA	NA	Athena+OR
-81.3977559	35.5400511	locality	approximate	vale, nc, usa	35.566131	35.5008242	-81.3681889	-81.4396029	NA	united states	lincoln county	north carolina	vale	NA	NA	NA	Vale+NC
-82.1306747	33.5337464	locality	approximate	evans, ga, usa	33.5498399	33.4789491	-82.0970399	-82.1865211	NA	united states	columbia county	georgia	evans	NA	NA	NA	Evans+GA
-123.1018437	48.0795365	locality	approximate	sequim, wa, usa	48.099922	48.05468	-123.040196	-123.141055	NA	united states	clallam county	washington	sequim	NA	NA	NA	Sequim+WA
-86.5569659	41.9430986	locality	approximate	bridgman, mi, usa	41.953826	41.9214239	-86.542992	-86.5907335	NA	united states	berrien county	michigan	bridgman	NA	NA	NA	Bridgman+MI
-71.1989695	42.1943909	locality	approximate	norwood, ma, usa	42.213608	42.1502229	-71.154967	-71.2377736	NA	united states	norfolk county	massachusetts	norwood	NA	NA	NA	Norwood+MA
-74.9923915	39.9526127	locality	approximate	maple shade township, nj, usa	39.972982	39.9269399	-74.966764	-75.0192121	NA	united states	burlington county	new jersey	maple shade township	NA	NA	NA	Maple+Shade+NJ
-105.0813734	39.7047095	locality	approximate	lakewood, co, usa	39.761955	39.6183039	-105.053173	-105.199324	NA	united states	jefferson county	colorado	lakewood	NA	NA	NA	Lakewood++CO
-93.1435497	44.6402434	locality	approximate	farmington, mn, usa	44.688866	44.6229539	-93.1163549	-93.208096	NA	united states	dakota county	minnesota	farmington	NA	NA	NA	Farmington+MN
-72.5747934	42.2591729	locality	approximate	south hadley, ma, usa	42.3055139	42.2116909	-72.5279099	-72.6239339	NA	united states	hampshire county	massachusetts	south hadley	NA	NA	NA	South+Hadley+MA
-84.2505159	42.3905912	locality	approximate	munith, mi 49259, usa	42.3988316	42.3823497	-84.2345085	-84.2665233	49259	united states	jackson county	michigan	munith	NA	NA	NA	Munith+MI
-82.9824019	39.3331197	locality	approximate	chillicothe, oh 45601, usa	39.3710948	39.3125659	-82.9452841	-83.053974	45601	united states	ross county	ohio	chillicothe	NA	NA	NA	Chillicothe+OH
-88.9233622	37.8985966	locality	approximate	west frankfort, il, usa	37.9182391	37.8731739	-88.89595	-88.961045	NA	united states	franklin county	illinois	west frankfort	NA	NA	NA	West+Frankfort+IL
-131.6461111	55.3422222	locality	approximate	ketchikan, ak 99901, usa	55.364123	55.3287793	-131.6149353	-131.7034274	99901	united states	ketchikan gateway	alaska	ketchikan	NA	NA	NA	Ketchikan+AK
-85.7926943	40.8983985	locality	approximate	urbana, in, usa	40.9031014	40.8909321	-85.7854896	-85.7954557	NA	united states	wabash county	indiana	urbana	NA	NA	NA	Urbana+IN
-94.5318982	38.8119527	locality	approximate	belton, mo, usa	38.8462	38.7838139	-94.490031	-94.5910379	NA	united states	cass county	missouri	belton	NA	NA	NA	Belton+MO
-76.8755282	39.0045544	locality	approximate	greenbelt, md, usa	39.014476	38.971759	-76.8588429	-76.919866	NA	united states	prince george's county	maryland	greenbelt	NA	NA	NA	Greenbelt+MD
-123.783075	39.6357155	locality	approximate	westport, ca, usa	39.6407947	39.6334511	-123.7809848	-123.786337	NA	united states	mendocino county	california	westport	NA	NA	NA	Westport+CA
-72.589811	42.1014831	locality	approximate	springfield, ma, usa	42.1620859	42.063595	-72.471149	-72.6215339	NA	united states	hampden county	massachusetts	springfield	NA	NA	NA	Springfield+South+MA
-73.8990252	41.5356492	locality	approximate	fishkill, ny 12524, usa	41.543001	41.5237208	-73.877876	-73.9106369	12524	united states	dutchess county	new york	fishkill	NA	NA	NA	Fishkill+NY
-120.1832533	39.327962	locality	approximate	truckee, ca 96161, usa	39.3873249	39.3161939	-120.0772791	-120.3015919	96161	united states	nevada county	california	truckee	NA	NA	NA	Truckee+CA
-75.7132641	39.168723	locality	approximate	hartly, de 19953, usa	39.172425	39.165841	-75.7078	-75.715544	19953	united states	kent county	delaware	hartly	NA	NA	NA	Hartly+DE
-75.0246312	39.926813	locality	approximate	cherry hill, nj, usa	39.9541879	39.8593501	-74.926935	-75.0648188	NA	united states	camden county	new jersey	cherry hill	NA	NA	NA	Cherry+Hill+NJ
-79.561908	44.120221	sublocality_level_1	approximate	bradford, bradford west gwillimbury, on l3z, canada	44.1282306	44.1122104	-79.5459006	-79.5779154	NA	canada	simcoe county	ontario	bradford west gwillimbury	NA	NA	NA	Bradford++ON
-118.185349	33.9866807	locality	approximate	maywood, ca, usa	33.9966701	33.9800079	-118.169945	-118.204513	NA	united states	los angeles county	california	maywood	NA	NA	NA	Maywood+CA
-88.4334301	42.5916836	locality	approximate	lake geneva, wi 53147, usa	42.615181	42.5455751	-88.3935269	-88.4593279	53147	united states	walworth county	wisconsin	lake geneva	NA	NA	NA	Lake+Geneva+WI
